transaction_date,transaction_time,store_location,product_category,product_detail,product_type,transaction_id,product_id,store_id,transaction_qty,unit_price,transaction_time,purchase_time,Day_name,Month_name,format_time,day_of_Month,day_classification,time_Buckets,Spend_classifications,Number_of_sales,number_of_products,store_count,revenue_per_day
2023-01-02,2026-03-02T13:03:14.000Z,Hell's Kitchen,Coffee,Cappuccino,Barista Espresso,763,40,8,2,3.75,2026-03-02T13:03:14.000Z,2023-01-02,Mon,Jan,13:03:00,2,Weekdays,03.Afternoon,04.BLESSER,1,1,1,7.5
2023-01-02,2026-03-02T12:24:39.000Z,Lower Manhattan,Bakery,Hazelnut Biscotti,Biscotti,726,69,5,1,3.25,2026-03-02T12:24:39.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.25
2023-01-02,2026-03-02T12:25:03.000Z,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee,727,24,3,1,3,2026-03-02T12:25:03.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T12:24:39.000Z,Lower Manhattan,Coffee,Ethiopia Lg,Gourmet brewed coffee,725,33,5,2,3.5,2026-03-02T12:24:39.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,04.BLESSER,1,1,1,7
2023-01-02,2026-03-02T13:09:27.000Z,Lower Manhattan,Tea,Earl Grey Lg,Brewed Black tea,770,51,5,1,3,2026-03-02T13:09:27.000Z,2023-01-02,Mon,Jan,13:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T12:25:24.000Z,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,728,56,5,2,2.55,2026-03-02T12:25:24.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,5.1
2023-01-02,2026-03-02T12:23:03.000Z,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,Drip coffee,722,22,5,1,2,2026-03-02T12:23:03.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2
2023-01-02,2026-03-02T12:23:30.000Z,Astoria,Tea,Lemon Grass Lg,Brewed herbal tea,723,43,3,1,3,2026-03-02T12:23:30.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T13:10:41.000Z,Hell's Kitchen,Tea,Lemon Grass Lg,Brewed herbal tea,774,43,8,2,3,2026-03-02T13:10:41.000Z,2023-01-02,Mon,Jan,13:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,6
2023-01-02,2026-03-02T12:23:30.000Z,Astoria,Bakery,Scottish Cream Scone ,Scone,724,78,3,1,4.5,2026-03-02T12:23:30.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,4.5
2023-01-02,2026-03-02T12:26:13.000Z,Lower Manhattan,Coffee,Brazilian Sm,Organic brewed coffee,729,25,5,2,2.2,2026-03-02T12:26:13.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,4.4
2023-01-02,2026-03-02T12:21:58.000Z,Astoria,Tea,Traditional Blend Chai Lg,Brewed Chai tea,718,53,3,2,3,2026-03-02T12:21:58.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,6
2023-01-02,2026-03-02T12:22:04.000Z,Astoria,Coffee,Our Old Time Diner Blend Sm,Drip coffee,719,22,3,1,2,2026-03-02T12:22:04.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2
2023-01-02,2026-03-02T12:21:39.000Z,Astoria,Tea,English Breakfast Lg,Brewed Black tea,717,49,3,1,3,2026-03-02T12:21:39.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T12:22:12.000Z,Lower Manhattan,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,720,55,5,1,4,2026-03-02T12:22:12.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,4
2023-01-02,2026-03-02T12:20:43.000Z,Lower Manhattan,Bakery,Chocolate Croissant,Pastry,715,71,5,1,3.75,2026-03-02T12:20:43.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-02,2026-03-02T13:25:02.000Z,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,782,57,8,1,3.1,2026-03-02T13:25:02.000Z,2023-01-02,Mon,Jan,13:03:00,2,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.1
2023-01-02,2026-03-02T12:21:38.000Z,Hell's Kitchen,Tea,English Breakfast Rg,Brewed Black tea,716,48,8,1,2.5,2026-03-02T12:21:38.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.5
2023-01-02,2026-03-02T12:22:12.000Z,Lower Manhattan,Bakery,Jumbo Savory Scone,Scone,721,79,5,1,3.75,2026-03-02T12:22:12.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-02,2026-03-02T12:26:13.000Z,Lower Manhattan,Bakery,Scottish Cream Scone ,Scone,730,78,5,1,4.5,2026-03-02T12:26:13.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,4.5
2023-01-02,2026-03-02T13:29:59.000Z,Astoria,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,786,56,3,1,2.55,2026-03-02T13:29:59.000Z,2023-01-02,Mon,Jan,13:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.55
2023-01-02,2026-03-02T12:14:00.000Z,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,710,54,8,1,2.5,2026-03-02T12:14:00.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.5
2023-01-02,2026-03-02T12:18:13.000Z,Astoria,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,711,55,3,1,4,2026-03-02T12:18:13.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,4
2023-01-02,2026-03-02T12:12:44.000Z,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea,709,42,3,1,2.5,2026-03-02T12:12:44.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.5
2023-01-02,2026-03-02T13:30:15.000Z,Astoria,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,790,30,3,1,3,2026-03-02T13:30:15.000Z,2023-01-02,Mon,Jan,13:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T12:18:22.000Z,Astoria,Coffee,Brazilian Sm,Organic brewed coffee,712,25,3,2,2.2,2026-03-02T12:18:22.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,4.4
2023-01-02,2026-03-02T12:03:47.000Z,Astoria,Coffee,Our Old Time Diner Blend Rg,Drip coffee,706,23,3,1,2.5,2026-03-02T12:03:47.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.5
2023-01-02,2026-03-02T12:06:18.000Z,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee,707,32,3,1,3,2026-03-02T12:06:18.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T12:12:01.000Z,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee,708,24,3,2,3,2026-03-02T12:12:01.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,6
2023-01-02,2026-03-02T12:18:22.000Z,Astoria,Bakery,Jumbo Savory Scone,Scone,713,79,3,1,3.75,2026-03-02T12:18:22.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-02,2026-03-02T11:56:58.000Z,Hell's Kitchen,Bakery,Scottish Cream Scone ,Scone,702,78,8,1,4.5,2026-03-02T11:56:58.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,4.5
2023-01-02,2026-03-02T11:58:49.000Z,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,703,35,8,2,3.1,2026-03-02T11:58:49.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,04.BLESSER,1,1,1,6.2
2023-01-02,2026-03-02T13:40:36.000Z,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea,798,47,8,2,3,2026-03-02T13:40:36.000Z,2023-01-02,Mon,Jan,13:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,6
2023-01-02,2026-03-02T11:56:58.000Z,Hell's Kitchen,Coffee,Espresso shot,Barista Espresso,701,37,8,1,3,2026-03-02T11:56:58.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T11:58:49.000Z,Hell's Kitchen,Bakery,Chocolate Croissant,Pastry,704,71,8,1,3.75,2026-03-02T11:58:49.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-02,2026-03-02T12:01:50.000Z,Astoria,Tea,Traditional Blend Chai Lg,Brewed Chai tea,705,53,3,1,3,2026-03-02T12:01:50.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T13:47:24.000Z,Astoria,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,802,28,3,1,2,2026-03-02T13:47:24.000Z,2023-01-02,Mon,Jan,13:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2
2023-01-02,2026-03-02T12:20:43.000Z,Lower Manhattan,Tea,Serenity Green Tea Lg,Brewed Green tea,714,47,5,1,3,2026-03-02T12:20:43.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T12:26:18.000Z,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,731,28,8,1,2,2026-03-02T12:26:18.000Z,2023-01-02,Mon,Jan,12:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2
2023-01-02,2026-03-02T13:03:14.000Z,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,Biscotti,764,76,8,1,3.5,2026-03-02T13:03:14.000Z,2023-01-02,Mon,Jan,13:03:00,2,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.5
2023-01-02,2026-03-02T13:51:33.000Z,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,806,60,3,1,3.75,2026-03-02T13:51:33.000Z,2023-01-02,Mon,Jan,13:03:00,2,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-02,2026-03-02T11:50:32.000Z,Hell's Kitchen,Coffee,Ethiopia Lg,Gourmet brewed coffee,694,33,8,1,3.5,2026-03-02T11:50:32.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,3.5
2023-01-02,2026-03-02T11:53:48.000Z,Hell's Kitchen,Tea,English Breakfast Rg,Brewed Black tea,695,48,8,2,2.5,2026-03-02T11:53:48.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,5
2023-01-02,2026-03-02T11:50:18.000Z,Hell's Kitchen,Coffee,Ethiopia Lg,Gourmet brewed coffee,693,33,8,1,3.5,2026-03-02T11:50:18.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,3.5
2023-01-02,2026-03-02T11:53:54.000Z,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,696,59,8,2,4.5,2026-03-02T11:53:54.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,04.BLESSER,1,1,1,9
2023-01-02,2026-03-02T11:42:36.000Z,Hell's Kitchen,Bakery,Ginger Scone,Scone,690,72,8,1,3.25,2026-03-02T11:42:36.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,3.25
2023-01-02,2026-03-02T11:43:04.000Z,Astoria,Coffee,Brazilian Rg,Organic brewed coffee,691,26,3,2,3,2026-03-02T11:43:04.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,6
2023-01-02,2026-03-02T11:49:10.000Z,Lower Manhattan,Tea,Peppermint Rg,Brewed herbal tea,692,44,5,1,2.5,2026-03-02T11:49:10.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,2.5
2023-01-02,2026-03-02T13:57:59.000Z,Hell's Kitchen,Coffee,Latte,Barista Espresso,814,38,8,2,3.75,2026-03-02T13:57:59.000Z,2023-01-02,Mon,Jan,13:03:00,2,Weekdays,03.Afternoon,04.BLESSER,1,1,1,7.5
2023-01-02,2026-03-02T11:54:01.000Z,Lower Manhattan,Tea,Lemon Grass Lg,Brewed herbal tea,697,43,5,2,3,2026-03-02T11:54:01.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,6
2023-01-02,2026-03-02T11:39:11.000Z,Lower Manhattan,Bakery,Ginger Biscotti,Biscotti,686,74,5,1,3.5,2026-03-02T11:39:11.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,3.5
2023-01-02,2026-03-02T11:40:12.000Z,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea,687,45,8,2,3,2026-03-02T11:40:12.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,6
2023-01-02,2026-03-02T14:02:16.000Z,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee,818,25,8,2,2.2,2026-03-02T14:02:16.000Z,2023-01-02,Mon,Jan,14:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,4.4
2023-01-02,2026-03-02T11:39:11.000Z,Lower Manhattan,Tea,Lemon Grass Rg,Brewed herbal tea,685,42,5,2,2.5,2026-03-02T11:39:11.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,5
2023-01-02,2026-03-02T11:41:54.000Z,Lower Manhattan,Tea,English Breakfast Rg,Brewed Black tea,688,48,5,1,2.5,2026-03-02T11:41:54.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,2.5
2023-01-02,2026-03-02T11:36:50.000Z,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg,Hot chocolate,683,58,5,2,3.5,2026-03-02T11:36:50.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,04.BLESSER,1,1,1,7
2023-01-02,2026-03-02T14:05:27.000Z,Lower Manhattan,Bakery,Croissant,Pastry,822,75,5,1,3.5,2026-03-02T14:05:27.000Z,2023-01-02,Mon,Jan,14:03:00,2,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.5
2023-01-02,2026-03-02T11:38:23.000Z,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee,684,24,3,2,3,2026-03-02T11:38:23.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,6
2023-01-02,2026-03-02T11:42:36.000Z,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea,689,45,8,2,3,2026-03-02T11:42:36.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,6
2023-01-02,2026-03-02T11:54:30.000Z,Astoria,Coffee,Brazilian Rg,Organic brewed coffee,698,26,3,1,3,2026-03-02T11:54:30.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T11:34:44.000Z,Hell's Kitchen,Tea,Lemon Grass Lg,Brewed herbal tea,678,43,8,1,3,2026-03-02T11:34:44.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T11:35:02.000Z,Astoria,Tea,English Breakfast Lg,Brewed Black tea,679,49,3,1,3,2026-03-02T11:35:02.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T11:32:11.000Z,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea,677,47,8,2,3,2026-03-02T11:32:11.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,6
2023-01-02,2026-03-02T11:35:02.000Z,Astoria,Bakery,Jumbo Savory Scone,Scone,680,79,3,1,3.75,2026-03-02T11:35:02.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-02,2026-03-02T14:12:35.000Z,Astoria,Bakery,Ginger Scone,Scone,830,72,3,1,3.25,2026-03-02T14:12:35.000Z,2023-01-02,Mon,Jan,14:03:00,2,Weekdays,03.Afternoon,02.MEDIUM.SPENDER,1,1,1,3.25
2023-01-02,2026-03-02T11:22:46.000Z,Astoria,Tea,Traditional Blend Chai Lg,Brewed Chai tea,674,53,3,1,3,2026-03-02T11:22:46.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T11:25:20.000Z,Lower Manhattan,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,675,54,5,2,2.5,2026-03-02T11:25:20.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,5
2023-01-02,2026-03-02T11:27:35.000Z,Lower Manhattan,Tea,English Breakfast Rg,Brewed Black tea,676,48,5,2,2.5,2026-03-02T11:27:35.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,5
2023-01-02,2026-03-02T14:17:08.000Z,Astoria,Coffee,Our Old Time Diner Blend Rg,Drip coffee,834,23,3,1,2.5,2026-03-02T14:17:08.000Z,2023-01-02,Mon,Jan,14:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.5
2023-01-02,2026-03-02T11:35:14.000Z,Astoria,Coffee,Brazilian Sm,Organic brewed coffee,681,25,3,2,2.2,2026-03-02T11:35:14.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,4.4
2023-01-02,2026-03-02T11:19:12.000Z,Astoria,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,670,30,3,2,3,2026-03-02T11:19:12.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,6
2023-01-02,2026-03-02T11:19:42.000Z,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,671,35,8,1,3.1,2026-03-02T11:19:42.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,3.1
2023-01-02,2026-03-02T14:21:55.000Z,Hell's Kitchen,Coffee,Cappuccino Lg,Barista Espresso,838,41,8,2,4.25,2026-03-02T14:21:55.000Z,2023-01-02,Mon,Jan,14:03:00,2,Weekdays,03.Afternoon,04.BLESSER,1,1,1,8.5
2023-01-02,2026-03-02T11:18:25.000Z,Astoria,Tea,Traditional Blend Chai Rg,Brewed Chai tea,669,52,3,2,2.5,2026-03-02T11:18:25.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,5
2023-01-02,2026-03-02T11:21:43.000Z,Astoria,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,672,29,3,2,2.5,2026-03-02T11:21:43.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,5
2023-01-02,2026-03-02T11:18:12.000Z,Astoria,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,668,36,3,2,3.75,2026-03-02T11:18:12.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,04.BLESSER,1,1,1,7.5
2023-01-02,2026-03-02T11:21:49.000Z,Astoria,Coffee,Latte,Barista Espresso,673,38,3,2,3.75,2026-03-02T11:21:49.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,04.BLESSER,1,1,1,7.5
2023-01-02,2026-03-02T11:35:14.000Z,Astoria,Bakery,Hazelnut Biscotti,Biscotti,682,69,3,1,3.25,2026-03-02T11:35:14.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,3.25
2023-01-02,2026-03-02T11:55:31.000Z,Astoria,Tea,Traditional Blend Chai Lg,Brewed Chai tea,699,53,3,1,3,2026-03-02T11:55:31.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T11:14:15.000Z,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee,662,32,3,2,3,2026-03-02T11:14:15.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,6
2023-01-02,2026-03-02T14:34:53.000Z,Astoria,Tea,English Breakfast Rg,Brewed Black tea,846,48,3,1,2.5,2026-03-02T14:34:53.000Z,2023-01-02,Mon,Jan,14:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,2.5
2023-01-02,2026-03-02T11:15:12.000Z,Astoria,Coffee,Cappuccino,Barista Espresso,663,40,3,1,3.75,2026-03-02T11:15:12.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,3.75
2023-01-02,2026-03-02T11:13:37.000Z,Hell's Kitchen,Tea,Earl Grey Rg,Brewed Black tea,661,50,8,1,2.5,2026-03-02T11:13:37.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,2.5
2023-01-02,2026-03-02T11:15:28.000Z,Astoria,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,664,30,3,1,3,2026-03-02T11:15:28.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T14:40:25.000Z,Astoria,Coffee,Cappuccino,Barista Espresso,850,40,3,2,3.75,2026-03-02T14:40:25.000Z,2023-01-02,Mon,Jan,14:03:00,2,Weekdays,03.Afternoon,04.BLESSER,1,1,1,7.5
2023-01-02,2026-03-02T11:12:05.000Z,Hell's Kitchen,Coffee,Cappuccino Lg,Barista Espresso,658,41,8,1,4.25,2026-03-02T11:12:05.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,4.25
2023-01-02,2026-03-02T11:12:33.000Z,Lower Manhattan,Tea,Serenity Green Tea Rg,Brewed Green tea,659,46,5,1,2.5,2026-03-02T11:12:33.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,2.5
2023-01-02,2026-03-02T11:13:01.000Z,Astoria,Coffee,Our Old Time Diner Blend Sm,Drip coffee,660,22,3,2,2,2026-03-02T11:13:01.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,4
2023-01-02,2026-03-02T14:46:31.000Z,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,Drip coffee,854,23,8,2,2.5,2026-03-02T14:46:31.000Z,2023-01-02,Mon,Jan,14:03:00,2,Weekdays,03.Afternoon,03.CHEESEBOY,1,1,1,5
2023-01-02,2026-03-02T11:15:40.000Z,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea,665,42,3,1,2.5,2026-03-02T11:15:40.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,2.5
2023-01-02,2026-03-02T11:06:10.000Z,Astoria,Bakery,Oatmeal Scone,Scone,654,77,3,1,3,2026-03-02T11:06:10.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T11:06:28.000Z,Lower Manhattan,Coffee,Brazilian Sm,Organic brewed coffee,655,25,5,1,2.2,2026-03-02T11:06:28.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,2.2
2023-01-02,2026-03-02T11:06:10.000Z,Astoria,Coffee,Brazilian Rg,Organic brewed coffee,653,26,3,1,3,2026-03-02T11:06:10.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,01.LOW.SPENDER,1,1,1,3
2023-01-02,2026-03-02T11:10:15.000Z,Hell's Kitchen,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,656,29,8,2,2.5,2026-03-02T11:10:15.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,03.CHEESEBOY,1,1,1,5
2023-01-02,2026-03-02T11:04:21.000Z,Astoria,Coffee,Brazilian Lg,Organic brewed coffee,651,27,3,1,3.5,2026-03-02T11:04:21.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,3.5
2023-01-02,2026-03-02T11:04:21.000Z,Astoria,Bakery,Cranberry Scone,Scone,652,70,3,1,3.25,2026-03-02T11:04:21.000Z,2023-01-02,Mon,Jan,11:03:00,2,Weekdays,02.Morning,02.MEDIUM.SPENDER,1,1,1,3.25
2023-01-02,2026-03-02T14:54:40.000Z,Lower Manhattan,Coffee,Ouro Brasileiro shot,Barista Espresso,862,87,5,1,3,2026-03-02T14:54:40.000Z,2023-01-02,Mon,Jan,14:03:00,2,Weekdays,03.Afternoon,01.LOW.SPENDER,1,1,1,3
